brand_name,model_name,condition_name,grade_name,gb_spec_name,colour_name,network_name
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Power On Tested-Good LCD,Unknown,Not Applicable,Black,Tesco-Mobile
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Non-working,Unknown,Not Applicable,Black,Tesco-Mobile
Alcatel,10.16,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,10.16,Power On Tested-Good LCD,Grade B - Good Condition,Not Applicable,Black,Tesco-Mobile
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,BER,Grade C - Acceptable Condition,Not Applicable,Black,Unknown
Alcatel,10.16,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,10.16,BER,Grade D,Not Applicable,Black,Unknown
Alcatel,10.16,Brand New,Brand New,Not Applicable,Black,Unlocked
Alcatel,10.16,Brand New,Brand New,Not Applicable,Black,Unlocked
Alcatel,10.16,Brand New,Brand New,Not Applicable,Black,Unlocked
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,EE Network
Alcatel,10.16,Working,Grade C - Acceptable Condition,Not Applicable,Black,EE Network
Alcatel,1010 TES BLK,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,BER,Grade D,Not Applicable,Black,Tesco-Mobile
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010 TES BLK,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Power On Tested-Broken LCD,Grade C - Acceptable Condition,Not Applicable,Black,Tesco-Mobile
Alcatel,1010X,BER,Grade D,Not Applicable,Black,Tesco-Mobile
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,BER,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,BER,Grade C - Acceptable Condition,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Unlock,Grade B - Good Condition,Not Applicable,Black,Virgin
Alcatel,1010X,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,BER,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,BER,Grade D,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Working,Grade D,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover And Battery,Grade C - Acceptable Condition,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade A - Very Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade A - Very Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working - Need Battery Cover,Grade A - Very Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade A - Very Good Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Non-working,Unknown,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Non-working,Unknown,Not Applicable,Black,NOS-Portugal
Alcatel,1010X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1010X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1010X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1010X,BER-Scrap,Grade D,Not Applicable,Black,Damaged
Alcatel,1010X,Working,Grade D,1GB,Black,Unlocked
Alcatel,1010X,Working,Grade D,1GB,Black,Virgin
Alcatel,1010X,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1010X,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Brand New,Insurance Grade,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Brand New,Insurance Grade,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Brand New,Insurance Grade,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade C - Acceptable Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Brand New,Insurance Grade,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Brand New,Insurance Grade,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade C - Acceptable Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Non-working - Unlock,Grade B - Good Condition,Not Applicable,Bluish Black,Virgin
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Non-working - Unlock,Grade C - Acceptable Condition,Not Applicable,Black,Virgin
Alcatel,1013X,Working,Grade B - Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Non-working - Need Battery Cover And Battery,Grade B - Good Condition,Not Applicable,Bluish Black,Virgin
Alcatel,1013X,Non-working - Unlock,Grade B - Good Condition,Not Applicable,Bluish Black,Virgin
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade C - Acceptable Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade A - Very Good Condition,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Working,Grade B B2B,Not Applicable,Bluish Black,Unlocked
Alcatel,1013X,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1013X,Working - Need Battery Cover,Grade C - Acceptable Condition,Not Applicable,Blue,EE Network
Alcatel,1013X,Working,Insurance Grade,Not Applicable,Black,Unlocked
Alcatel,1016D,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1016D,Power On Tested-Good LCD,Grade C - Acceptable Condition,Not Applicable,Black,Damaged
Alcatel,1016D,Brand New,Brand New,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade A - Very Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade A - Very Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade A - Very Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade A - Very Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade C - Acceptable Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade A - Very Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Power On Tested-Good LCD,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,White,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B B2B,Not Applicable,Black,Unlocked
Alcatel,1016G,Working,Grade B - Good Condition,Not Applicable,Black,Unlocked
